COUNTRY,Country,ECO_SECTOR,Economic,GENDER,Gender,OCCUP_RATE,Occupation,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2011,2011,NBR,Number,0,Units,,,1084,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2012,2012,NBR,Number,0,Units,,,416,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2013,2013,NBR,Number,0,Units,,,652,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2014,2014,NBR,Number,0,Units,,,288,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2015,2015,NBR,Number,0,Units,,,879,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2016,2016,NBR,Number,0,Units,,,576,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,PA,Part time,2017,2017,NBR,Number,0,Units,,,566,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2005,2005,NBR,Number,0,Units,,,252,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,396,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,340,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,396,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,94,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,426,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,20,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,301,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,118,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,73,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,17,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,313,,
AUS,Australia,EUNF,Unspecified Fishing,FEM,Female,FU,Full time,2017,2017,NBR,Number,0,Units,,,322,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,5811,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,3800,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,3264,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,4132,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,4656,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,3751,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,4456,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,3736,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,3298,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,5102,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,7035,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,5364,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,8361,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2005,2005,NBR,Number,0,Units,,,1460,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2006,2006,NBR,Number,0,Units,,,842,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2007,2007,NBR,Number,0,Units,,,723,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2008,2008,NBR,Number,0,Units,,,487,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2009,2009,NBR,Number,0,Units,,,547,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2010,2010,NBR,Number,0,Units,,,911,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2011,2011,NBR,Number,0,Units,,,777,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2012,2012,NBR,Number,0,Units,,,439,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2013,2013,NBR,Number,0,Units,,,1021,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2014,2014,NBR,Number,0,Units,,,1195,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2015,2015,NBR,Number,0,Units,,,1545,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2016,2016,NBR,Number,0,Units,,,1165,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,PA,Part time,2017,2017,NBR,Number,0,Units,,,1898,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2005,2005,NBR,Number,0,Units,,,4352,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,2959,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,2541,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,3646,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,4109,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,2840,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,3679,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,3297,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,2277,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,3907,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2015,2015,NBR,Number,0,Units,,,5490,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,4198,,
AUS,Australia,EAQU,Aquaculture,TOT,Total by Gender,FU,Full time,2017,2017,NBR,Number,0,Units,,,6462,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,4427,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,2921,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,2588,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,3590,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,3853,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,3444,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,3321,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,3477,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,2732,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,4189,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,5301,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,4490,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,6415,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2005,2005,NBR,Number,0,Units,,,515,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2006,2006,NBR,Number,0,Units,,,524,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2007,2007,NBR,Number,0,Units,,,401,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2008,2008,NBR,Number,0,Units,,,465,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2009,2009,NBR,Number,0,Units,,,170,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2010,2010,NBR,Number,0,Units,,,838,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2011,2011,NBR,Number,0,Units,,,552,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2012,2012,NBR,Number,0,Units,,,279,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2013,2013,NBR,Number,0,Units,,,581,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2014,2014,NBR,Number,0,Units,,,768,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2015,2015,NBR,Number,0,Units,,,772,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2016,2016,NBR,Number,0,Units,,,938,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,PA,Part time,2017,2017,NBR,Number,0,Units,,,894,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2005,2005,NBR,Number,0,Units,,,3912,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,2397,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,2187,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,3125,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,3683,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,2606,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,2769,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,3198,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,2151,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,3422,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2015,2015,NBR,Number,0,Units,,,4528,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,3552,,
AUS,Australia,EAQU,Aquaculture,MAL,Male,FU,Full time,2017,2017,NBR,Number,0,Units,,,5521,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,1385,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,879,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,675,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,542,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,803,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,307,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,1135,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,259,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,566,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,912,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,1734,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,873,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,1946,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2005,2005,NBR,Number,0,Units,,,945,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2006,2006,NBR,Number,0,Units,,,318,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2007,2007,NBR,Number,0,Units,,,322,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2008,2008,NBR,Number,0,Units,,,22,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2009,2009,NBR,Number,0,Units,,,376,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2010,2010,NBR,Number,0,Units,,,73,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2011,2011,NBR,Number,0,Units,,,225,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2012,2012,NBR,Number,0,Units,,,160,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2013,2013,NBR,Number,0,Units,,,440,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2014,2014,NBR,Number,0,Units,,,427,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2015,2015,NBR,Number,0,Units,,,772,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2016,2016,NBR,Number,0,Units,,,227,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,PA,Part time,2017,2017,NBR,Number,0,Units,,,1004,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2005,2005,NBR,Number,0,Units,,,440,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2006,2006,NBR,Number,0,Units,,,561,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2007,2007,NBR,Number,0,Units,,,354,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2008,2008,NBR,Number,0,Units,,,520,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2009,2009,NBR,Number,0,Units,,,427,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2010,2010,NBR,Number,0,Units,,,234,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2011,2011,NBR,Number,0,Units,,,910,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2012,2012,NBR,Number,0,Units,,,99,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2013,2013,NBR,Number,0,Units,,,126,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2014,2014,NBR,Number,0,Units,,,486,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2015,2015,NBR,Number,0,Units,,,962,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2016,2016,NBR,Number,0,Units,,,646,,
AUS,Australia,EAQU,Aquaculture,FEM,Female,FU,Full time,2017,2017,NBR,Number,0,Units,,,942,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,860,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,689,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,690,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,735,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,600,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,614,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,587,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,585,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,396,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,571,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,499,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,468,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,482,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2005,2005,NBR,Number,0,Units,,,289,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2006,2006,NBR,Number,0,Units,,,537,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2007,2007,NBR,Number,0,Units,,,532,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2008,2008,NBR,Number,0,Units,,,599,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2009,2009,NBR,Number,0,Units,,,456,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2010,2010,NBR,Number,0,Units,,,489,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2011,2011,NBR,Number,0,Units,,,480,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2012,2012,NBR,Number,0,Units,,,488,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2013,2013,NBR,Number,0,Units,,,310,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2014,2014,NBR,Number,0,Units,,,313,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2016,2016,NBR,Number,0,Units,,,276,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,PA,Part time,2017,2017,NBR,Number,0,Units,,,334,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2005,2005,NBR,Number,0,Units,,,571,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2006,2006,NBR,Number,0,Units,,,152,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2007,2007,NBR,Number,0,Units,,,158,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2008,2008,NBR,Number,0,Units,,,136,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2009,2009,NBR,Number,0,Units,,,144,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2010,2010,NBR,Number,0,Units,,,125,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2011,2011,NBR,Number,0,Units,,,107,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2012,2012,NBR,Number,0,Units,,,97,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2013,2013,NBR,Number,0,Units,,,86,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2014,2014,NBR,Number,0,Units,,,112,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2016,2016,NBR,Number,0,Units,,,55,,
BEL,Belgium,EFIS,Fishing Sector,TOT,Total by Gender,FU,Full time,2017,2017,NBR,Number,0,Units,,,13,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,570,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,686,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,686,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,727,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,598,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,613,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2011,2011,NBR,Number,0,Units,,,587,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2012,2012,NBR,Number,0,Units,,,585,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2013,2013,NBR,Number,0,Units,,,396,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2014,2014,NBR,Number,0,Units,,,560,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2015,2015,NBR,Number,0,Units,,,496,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2016,2016,NBR,Number,0,Units,,,467,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,TT,Total by Occupation rate,2017,2017,NBR,Number,0,Units,,,481,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2006,2006,NBR,Number,0,Units,,,536,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2007,2007,NBR,Number,0,Units,,,528,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2008,2008,NBR,Number,0,Units,,,591,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2009,2009,NBR,Number,0,Units,,,454,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2010,2010,NBR,Number,0,Units,,,488,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2011,2011,NBR,Number,0,Units,,,480,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2012,2012,NBR,Number,0,Units,,,488,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2013,2013,NBR,Number,0,Units,,,310,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2014,2014,NBR,Number,0,Units,,,309,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2016,2016,NBR,Number,0,Units,,,275,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,PA,Part time,2017,2017,NBR,Number,0,Units,,,334,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2005,2005,NBR,Number,0,Units,,,570,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2006,2006,NBR,Number,0,Units,,,150,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2007,2007,NBR,Number,0,Units,,,158,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2008,2008,NBR,Number,0,Units,,,136,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2009,2009,NBR,Number,0,Units,,,144,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2010,2010,NBR,Number,0,Units,,,125,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2011,2011,NBR,Number,0,Units,,,107,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2012,2012,NBR,Number,0,Units,,,97,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2013,2013,NBR,Number,0,Units,,,86,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2014,2014,NBR,Number,0,Units,,,107,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2016,2016,NBR,Number,0,Units,,,55,,
BEL,Belgium,EFIS,Fishing Sector,MAL,Male,FU,Full time,2017,2017,NBR,Number,0,Units,,,13,,
BEL,Belgium,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2005,2005,NBR,Number,0,Units,,,1,,
BEL,Belgium,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2006,2006,NBR,Number,0,Units,,,3,,
BEL,Belgium,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2007,2007,NBR,Number,0,Units,,,4,,
BEL,Belgium,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2008,2008,NBR,Number,0,Units,,,8,,
BEL,Belgium,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2009,2009,NBR,Number,0,Units,,,2,,
BEL,Belgium,EFIS,Fishing Sector,FEM,Female,TT,Total by Occupation rate,2010,2010,NBR,Number,0,Units,,,1,,
